Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles
July 31 2020,Pacific,WA,Passenger,33,33,66,"15,766","15,832",0.42
July 31 2020,Pacific,WA,Truck,0,0,0,"7,717","7,717",0.00
July 31 2020,Pend Oreille,WA,Passenger,7,5,12,"9,246","9,258",0.13
July 31 2020,Pend Oreille,WA,Truck,0,0,0,"5,764","5,764",0.00
July 31 2020,Pierce,WA,Truck,0,0,0,"143,006","143,006",0.00
July 31 2020,Pierce,WA,Passenger,"2,469","1,697","4,166","551,877","556,043",0.75
July 31 2020,San Juan,WA,Passenger,311,94,405,"13,960","14,365",2.82
July 31 2020,San Juan,WA,Truck,0,0,0,"5,845","5,845",0.00
July 31 2020,Skagit,WA,Truck,1,0,1,"32,598","32,599",0.00
July 31 2020,Skagit,WA,Passenger,423,223,646,"91,346","91,992",0.70
July 31 2020,Skamania,WA,Passenger,31,20,51,"8,431","8,482",0.60
July 31 2020,Skamania,WA,Truck,0,0,0,"4,034","4,034",0.00
July 31 2020,Snohomish,WA,Passenger,"4,587","1,778","6,365","535,807","542,172",1.17
July 31 2020,Snohomish,WA,Truck,0,0,0,"124,370","124,370",0.00
July 31 2020,Spokane,WA,Passenger,753,488,"1,241","316,578","317,819",0.39
July 31 2020,Spokane,WA,Truck,1,0,1,"99,029","99,030",0.00
July 31 2020,Stevens,WA,Passenger,37,35,72,"30,632","30,704",0.23
July 31 2020,Stevens,WA,Truck,0,0,0,"18,673","18,673",0.00
July 31 2020,Thurston,WA,Passenger,"1,177",745,"1,922","197,333","199,255",0.96
July 31 2020,Thurston,WA,Truck,0,0,0,"55,935","55,935",0.00
July 31 2020,Wahkiakum,WA,Passenger,6,6,12,"3,002","3,014",0.40
July 31 2020,Wahkiakum,WA,Truck,0,0,0,"1,742","1,742",0.00
July 31 2020,Walla Walla,WA,Passenger,77,65,142,"35,923","36,065",0.39
July 31 2020,Walla Walla,WA,Truck,0,0,0,"13,757","13,757",0.00
July 31 2020,Whatcom,WA,Passenger,"1,094",499,"1,593","149,391","150,984",1.06
July 31 2020,Whatcom,WA,Truck,3,0,3,"43,169","43,172",0.01
July 31 2020,Whitman,WA,Passenger,45,49,94,"22,147","22,241",0.42
July 31 2020,Whitman,WA,Truck,0,0,0,"8,510","8,510",0.00
July 31 2020,Yakima,WA,Truck,0,0,0,"60,212","60,212",0.00
July 31 2020,Yakima,WA,Passenger,140,119,259,"165,816","166,075",0.16
August 31 2020,Adams,WA,Truck,0,0,0,"5,303","5,303",0.00
August 31 2020,Adams,WA,Passenger,9,7,16,"12,870","12,886",0.12
August 31 2020,Asotin,WA,Passenger,17,14,31,"12,363","12,394",0.25
August 31 2020,Asotin,WA,Truck,0,0,0,"6,671","6,671",0.00
August 31 2020,Benton,WA,Passenger,380,324,704,"134,364","135,068",0.52
August 31 2020,Benton,WA,Truck,0,0,0,"43,026","43,026",0.00
August 31 2020,Chelan,WA,Passenger,248,80,328,"54,195","54,523",0.60
August 31 2020,Chelan,WA,Truck,0,0,0,"22,680","22,680",0.00
August 31 2020,Clallam,WA,Passenger,239,172,411,"49,951","50,362",0.82
August 31 2020,Clallam,WA,Truck,1,0,1,"21,710","21,711",0.00
August 31 2020,Clark,WA,Truck,0,0,0,"82,733","82,733",0.00
August 31 2020,Clark,WA,Passenger,"2,136","1,075","3,211","318,332","321,543",1.00
August 31 2020,Columbia,WA,Truck,0,0,0,"1,526","1,526",0.00
August 31 2020,Columbia,WA,Passenger,3,3,6,"2,423","2,429",0.25
August 31 2020,Cowlitz,WA,Passenger,152,120,272,"72,150","72,422",0.38
August 31 2020,Cowlitz,WA,Truck,0,0,0,"28,920","28,920",0.00
August 31 2020,Douglas,WA,Truck,0,0,0,"12,340","12,340",0.00
August 31 2020,Douglas,WA,Passenger,77,41,118,"28,018","28,136",0.42
August 31 2020,Ferry,WA,Truck,0,0,0,"3,579","3,579",0.00
August 31 2020,Ferry,WA,Passenger,7,3,10,"4,311","4,321",0.23
August 31 2020,Franklin,WA,Truck,0,0,0,"20,190","20,190",0.00
August 31 2020,Franklin,WA,Passenger,66,77,143,"60,808","60,951",0.23
August 31 2020,Garfield,WA,Truck,0,0,0,994,994,0.00
August 31 2020,Garfield,WA,Passenger,0,1,1,"1,352","1,353",0.07
August 31 2020,Grant,WA,Truck,0,0,0,"27,243","27,243",0.00
August 31 2020,Grant,WA,Passenger,66,75,141,"65,417","65,558",0.22
August 31 2020,Grays Harbor,WA,Truck,0,0,0,"21,031","21,031",0.00
August 31 2020,Grays Harbor,WA,Passenger,111,116,227,"48,370","48,597",0.47
August 31 2020,Island,WA,Passenger,432,273,705,"62,912","63,617",1.11
August 31 2020,Island,WA,Truck,1,0,1,"21,247","21,248",0.00
August 31 2020,Jefferson,WA,Passenger,249,144,393,"24,663","25,056",1.57
August 31 2020,Jefferson,WA,Truck,0,0,0,"9,539","9,539",0.00
August 31 2020,King,WA,Truck,5,1,6,"183,390","183,396",0.00
August 31 2020,King,WA,Passenger,"25,187","7,805","32,992","1,371,565","1,404,557",2.35
August 31 2020,Kitsap,WA,Truck,0,0,0,"54,222","54,222",0.00
August 31 2020,Kitsap,WA,Passenger,"1,399",702,"2,101","179,812","181,913",1.15
August 31 2020,Kittitas,WA,Truck,0,0,0,"14,558","14,558",0.00
August 31 2020,Kittitas,WA,Passenger,111,47,158,"29,769","29,927",0.53
August 31 2020,Klickitat,WA,Truck,0,0,0,"8,105","8,105",0.00
August 31 2020,Klickitat,WA,Passenger,57,42,99,"15,049","15,148",0.65
August 31 2020,Lewis,WA,Passenger,112,117,229,"58,204","58,433",0.39
August 31 2020,Lewis,WA,Truck,0,0,0,"26,371","26,371",0.00
August 31 2020,Lincoln,WA,Passenger,5,11,16,"7,631","7,647",0.21
August 31 2020,Lincoln,WA,Truck,0,0,0,"4,650","4,650",0.00
August 31 2020,Mason,WA,Passenger,162,131,293,"47,429","47,722",0.61
August 31 2020,Mason,WA,Truck,0,0,0,"20,782","20,782",0.00
August 31 2020,Okanogan,WA,Truck,0,0,0,"16,548","16,548",0.00
August 31 2020,Okanogan,WA,Passenger,40,34,74,"25,982","26,056",0.28
August 31 2020,Pacific,WA,Passenger,32,33,65,"15,709","15,774",0.41
August 31 2020,Pacific,WA,Truck,0,0,0,"7,727","7,727",0.00
August 31 2020,Pend Oreille,WA,Passenger,8,5,13,"9,230","9,243",0.14
August 31 2020,Pend Oreille,WA,Truck,0,0,0,"5,748","5,748",0.00
August 31 2020,Pierce,WA,Passenger,"2,521","1,704","4,225","552,916","557,141",0.76
August 31 2020,Pierce,WA,Truck,0,0,0,"143,476","143,476",0.00
August 31 2020,San Juan,WA,Truck,0,0,0,"5,839","5,839",0.00
August 31 2020,San Juan,WA,Passenger,320,99,419,"13,931","14,350",2.92
August 31 2020,Skagit,WA,Passenger,432,222,654,"91,292","91,946",0.71
August 31 2020,Skagit,WA,Truck,1,0,1,"32,641","32,642",0.00
August 31 2020,Skamania,WA,Passenger,31,22,53,"8,378","8,431",0.63
August 31 2020,Skamania,WA,Truck,0,0,0,"4,025","4,025",0.00
August 31 2020,Snohomish,WA,Passenger,"4,649","1,784","6,433","536,291","542,724",1.19
August 31 2020,Snohomish,WA,Truck,0,0,0,"124,624","124,624",0.00
August 31 2020,Spokane,WA,Passenger,781,502,"1,283","317,631","318,914",0.40
August 31 2020,Spokane,WA,Truck,1,0,1,"99,492","99,493",0.00
August 31 2020,Stevens,WA,Truck,0,0,0,"18,654","18,654",0.00
August 31 2020,Stevens,WA,Passenger,35,36,71,"30,498","30,569",0.23
August 31 2020,Thurston,WA,Passenger,"1,196",753,"1,949","197,284","199,233",0.98
August 31 2020,Thurston,WA,Truck,0,0,0,"56,016","56,016",0.00
August 31 2020,Wahkiakum,WA,Passenger,6,6,12,"3,029","3,041",0.39
August 31 2020,Wahkiakum,WA,Truck,0,0,0,"1,745","1,745",0.00
August 31 2020,Walla Walla,WA,Passenger,81,65,146,"35,909","36,055",0.40
August 31 2020,Walla Walla,WA,Truck,0,0,0,"13,754","13,754",0.00
August 31 2020,Whatcom,WA,Passenger,"1,114",512,"1,626","149,261","150,887",1.08
August 31 2020,Whatcom,WA,Truck,3,0,3,"43,287","43,290",0.01
August 31 2020,Whitman,WA,Truck,0,0,0,"8,483","8,483",0.00
August 31 2020,Whitman,WA,Passenger,46,48,94,"22,047","22,141",0.42
August 31 2020,Yakima,WA,Passenger,147,122,269,"166,172","166,441",0.16
August 31 2020,Yakima,WA,Truck,0,0,0,"60,433","60,433",0.00
September 30 2020,Adams,WA,Passenger,8,7,15,"12,921","12,936",0.12
September 30 2020,Adams,WA,Truck,0,0,0,"5,309","5,309",0.00
September 30 2020,Asotin,WA,Truck,0,0,0,"6,696","6,696",0.00
September 30 2020,Asotin,WA,Passenger,17,14,31,"12,405","12,436",0.25
September 30 2020,Benton,WA,Truck,0,0,0,"43,091","43,091",0.00
September 30 2020,Benton,WA,Passenger,394,331,725,"134,427","135,152",0.54
September 30 2020,Chelan,WA,Truck,0,0,0,"22,732","22,732",0.00
September 30 2020,Chelan,WA,Passenger,260,80,340,"54,324","54,664",0.62
September 30 2020,Clallam,WA,Passenger,245,174,419,"49,890","50,309",0.83
September 30 2020,Clallam,WA,Truck,1,0,1,"21,779","21,780",0.00
September 30 2020,Clark,WA,Passenger,"2,175","1,097","3,272","318,509","321,781",1.02
September 30 2020,Clark,WA,Truck,0,0,0,"82,886","82,886",0.00
September 30 2020,Columbia,WA,Passenger,4,3,7,"2,421","2,428",0.29
September 30 2020,Columbia,WA,Truck,0,0,0,"1,532","1,532",0.00
September 30 2020,Cowlitz,WA,Passenger,157,120,277,"72,183","72,460",0.38
September 30 2020,Cowlitz,WA,Truck,0,0,0,"28,947","28,947",0.00
September 30 2020,Douglas,WA,Passenger,79,45,124,"28,050","28,174",0.44
September 30 2020,Douglas,WA,Truck,0,0,0,"12,380","12,380",0.00
September 30 2020,Ferry,WA,Truck,0,0,0,"3,579","3,579",0.00
September 30 2020,Ferry,WA,Passenger,8,3,11,"4,306","4,317",0.25
September 30 2020,Franklin,WA,Passenger,68,76,144,"60,941","61,085",0.24
September 30 2020,Franklin,WA,Truck,0,0,0,"20,292","20,292",0.00
September 30 2020,Garfield,WA,Truck,0,0,0,987,987,0.00
September 30 2020,Garfield,WA,Passenger,0,1,1,"1,350","1,351",0.07
September 30 2020,Grant,WA,Truck,0,0,0,"27,311","27,311",0.00
September 30 2020,Grant,WA,Passenger,67,80,147,"65,595","65,742",0.22
September 30 2020,Grays Harbor,WA,Passenger,115,116,231,"48,495","48,726",0.47
September 30 2020,Grays Harbor,WA,Truck,0,0,0,"21,091","21,091",0.00
September 30 2020,Island,WA,Passenger,442,280,722,"62,993","63,715",1.13
September 30 2020,Island,WA,Truck,1,0,1,"21,282","21,283",0.00
September 30 2020,Jefferson,WA,Truck,0,0,0,"9,541","9,541",0.00
September 30 2020,Jefferson,WA,Passenger,257,148,405,"24,744","25,149",1.61
September 30 2020,King,WA,Passenger,"25,406","7,882","33,288","1,372,285","1,405,573",2.37
September 30 2020,King,WA,Truck,5,1,6,"183,750","183,756",0.00
September 30 2020,Kitsap,WA,Passenger,"1,425",715,"2,140","179,838","181,978",1.18
September 30 2020,Kitsap,WA,Truck,0,0,0,"54,239","54,239",0.00
September 30 2020,Kittitas,WA,Passenger,114,49,163,"29,709","29,872",0.55
September 30 2020,Kittitas,WA,Truck,0,0,0,"14,599","14,599",0.00
September 30 2020,Klickitat,WA,Passenger,58,42,100,"15,029","15,129",0.66
September 30 2020,Klickitat,WA,Truck,0,0,0,"8,105","8,105",0.00
September 30 2020,Lewis,WA,Truck,0,0,0,"26,456","26,456",0.00
September 30 2020,Lewis,WA,Passenger,111,117,228,"58,310","58,538",0.39
September 30 2020,Lincoln,WA,Passenger,5,10,15,"7,601","7,616",0.20
September 30 2020,Lincoln,WA,Truck,0,0,0,"4,638","4,638",0.00
September 30 2020,Mason,WA,Passenger,162,129,291,"47,481","47,772",0.61
September 30 2020,Mason,WA,Truck,0,0,0,"20,807","20,807",0.00
September 30 2020,Okanogan,WA,Truck,0,0,0,"16,551","16,551",0.00
September 30 2020,Okanogan,WA,Passenger,45,36,81,"25,968","26,049",0.31
September 30 2020,Pacific,WA,Truck,0,0,0,"7,746","7,746",0.00
September 30 2020,Pacific,WA,Passenger,32,34,66,"15,716","15,782",0.42
September 30 2020,Pend Oreille,WA,Passenger,8,4,12,"9,190","9,202",0.13
September 30 2020,Pend Oreille,WA,Truck,0,0,0,"5,729","5,729",0.00
September 30 2020,Pierce,WA,Passenger,"2,576","1,710","4,286","554,333","558,619",0.77
September 30 2020,Pierce,WA,Truck,0,0,0,"144,073","144,073",0.00
September 30 2020,San Juan,WA,Passenger,331,99,430,"13,910","14,340",3.00
September 30 2020,San Juan,WA,Truck,0,0,0,"5,849","5,849",0.00
September 30 2020,Skagit,WA,Passenger,447,228,675,"91,546","92,221",0.73
September 30 2020,Skagit,WA,Truck,1,0,1,"32,651","32,652",0.00
September 30 2020,Skamania,WA,Passenger,32,22,54,"8,375","8,429",0.64
September 30 2020,Skamania,WA,Truck,0,0,0,"4,006","4,006",0.00
September 30 2020,Snohomish,WA,Truck,0,0,0,"124,961","124,961",0.00
September 30 2020,Snohomish,WA,Passenger,"4,698","1,810","6,508","537,431","543,939",1.20
September 30 2020,Spokane,WA,Passenger,797,510,"1,307","318,929","320,236",0.41
September 30 2020,Spokane,WA,Truck,1,0,1,"99,911","99,912",0.00
September 30 2020,Stevens,WA,Passenger,35,38,73,"30,422","30,495",0.24
September 30 2020,Stevens,WA,Truck,0,0,0,"18,705","18,705",0.00
September 30 2020,Thurston,WA,Passenger,"1,213",754,"1,967","197,411","199,378",0.99
September 30 2020,Thurston,WA,Truck,0,0,0,"56,173","56,173",0.00
September 30 2020,Wahkiakum,WA,Truck,0,0,0,"1,759","1,759",0.00
September 30 2020,Wahkiakum,WA,Passenger,6,6,12,"3,017","3,029",0.40
September 30 2020,Walla Walla,WA,Passenger,86,62,148,"35,962","36,110",0.41
September 30 2020,Walla Walla,WA,Truck,0,0,0,"13,795","13,795",0.00
September 30 2020,Whatcom,WA,Passenger,"1,142",525,"1,667","149,461","151,128",1.10
September 30 2020,Whatcom,WA,Truck,3,0,3,"43,397","43,400",0.01
September 30 2020,Whitman,WA,Truck,0,0,0,"8,499","8,499",0.00
September 30 2020,Whitman,WA,Passenger,47,47,94,"22,025","22,119",0.42
September 30 2020,Yakima,WA,Passenger,155,124,279,"166,537","166,816",0.17
September 30 2020,Yakima,WA,Truck,0,0,0,"60,586","60,586",0.00
October 31 2020,Adams,WA,Truck,0,0,0,"5,335","5,335",0.00
October 31 2020,Adams,WA,Passenger,8,7,15,"12,939","12,954",0.12
October 31 2020,Asotin,WA,Passenger,17,14,31,"12,409","12,440",0.25
October 31 2020,Asotin,WA,Truck,0,0,0,"6,688","6,688",0.00
October 31 2020,Benton,WA,Truck,0,0,0,"43,068","43,068",0.00
October 31 2020,Benton,WA,Passenger,403,342,745,"134,728","135,473",0.55
October 31 2020,Chelan,WA,Truck,0,0,0,"22,773","22,773",0.00
October 31 2020,Chelan,WA,Passenger,265,81,346,"54,391","54,737",0.63
October 31 2020,Clallam,WA,Truck,1,0,1,"21,774","21,775",0.00
October 31 2020,Clallam,WA,Passenger,252,174,426,"49,902","50,328",0.85
October 31 2020,Clark,WA,Passenger,"2,213","1,120","3,333","318,941","322,274",1.03
October 31 2020,Clark,WA,Truck,0,0,0,"83,187","83,187",0.00
October 31 2020,Columbia,WA,Passenger,4,3,7,"2,439","2,446",0.29
October 31 2020,Columbia,WA,Truck,0,0,0,"1,532","1,532",0.00
October 31 2020,Cowlitz,WA,Passenger,160,122,282,"72,120","72,402",0.39
October 31 2020,Cowlitz,WA,Truck,0,0,0,"28,906","28,906",0.00
October 31 2020,Douglas,WA,Passenger,80,43,123,"28,079","28,202",0.44
October 31 2020,Douglas,WA,Truck,0,0,0,"12,419","12,419",0.00
October 31 2020,Ferry,WA,Truck,0,0,0,"3,594","3,594",0.00
October 31 2020,Ferry,WA,Passenger,8,3,11,"4,352","4,363",0.25
October 31 2020,Franklin,WA,Passenger,73,78,151,"61,116","61,267",0.25
October 31 2020,Franklin,WA,Truck,0,0,0,"20,378","20,378",0.00
October 31 2020,Garfield,WA,Passenger,0,1,1,"1,353","1,354",0.07
October 31 2020,Garfield,WA,Truck,0,0,0,990,990,0.00
October 31 2020,Grant,WA,Passenger,71,81,152,"65,761","65,913",0.23
October 31 2020,Grant,WA,Truck,0,0,0,"27,397","27,397",0.00
October 31 2020,Grays Harbor,WA,Passenger,118,117,235,"48,537","48,772",0.48
October 31 2020,Grays Harbor,WA,Truck,0,0,0,"21,122","21,122",0.00
October 31 2020,Island,WA,Passenger,461,284,745,"63,013","63,758",1.17
October 31 2020,Island,WA,Truck,1,0,1,"21,331","21,332",0.00
October 31 2020,Jefferson,WA,Truck,0,0,0,"9,571","9,571",0.00
October 31 2020,Jefferson,WA,Passenger,260,151,411,"24,732","25,143",1.63
October 31 2020,King,WA,Passenger,"25,893","7,994","33,887","1,373,692","1,407,579",2.41
October 31 2020,King,WA,Truck,5,1,6,"184,137","184,143",0.00
October 31 2020,Kitsap,WA,Truck,0,0,0,"54,288","54,288",0.00
October 31 2020,Kitsap,WA,Passenger,"1,464",731,"2,195","179,899","182,094",1.21
October 31 2020,Kittitas,WA,Passenger,122,50,172,"29,709","29,881",0.58
October 31 2020,Kittitas,WA,Truck,0,0,0,"14,630","14,630",0.00
October 31 2020,Klickitat,WA,Passenger,59,44,103,"15,009","15,112",0.68
October 31 2020,Klickitat,WA,Truck,0,0,0,"8,088","8,088",0.00
October 31 2020,Lewis,WA,Truck,0,0,0,"26,508","26,508",0.00
October 31 2020,Lewis,WA,Passenger,114,115,229,"58,455","58,684",0.39
October 31 2020,Lincoln,WA,Truck,0,0,0,"4,661","4,661",0.00
October 31 2020,Lincoln,WA,Passenger,5,10,15,"7,616","7,631",0.20
October 31 2020,Mason,WA,Truck,0,0,0,"20,841","20,841",0.00
October 31 2020,Mason,WA,Passenger,165,132,297,"47,521","47,818",0.62
October 31 2020,Okanogan,WA,Passenger,47,36,83,"25,994","26,077",0.32
October 31 2020,Okanogan,WA,Truck,0,0,0,"16,578","16,578",0.00
October 31 2020,Pacific,WA,Truck,0,0,0,"7,755","7,755",0.00
October 31 2020,Pacific,WA,Passenger,34,34,68,"15,724","15,792",0.43
October 31 2020,Pend Oreille,WA,Passenger,8,4,12,"9,159","9,171",0.13
October 31 2020,Pend Oreille,WA,Truck,0,0,0,"5,717","5,717",0.00
October 31 2020,Pierce,WA,Passenger,"2,662","1,740","4,402","555,274","559,676",0.79
October 31 2020,Pierce,WA,Truck,0,0,0,"144,477","144,477",0.00
October 31 2020,San Juan,WA,Passenger,340,102,442,"13,972","14,414",3.07
October 31 2020,San Juan,WA,Truck,0,0,0,"5,865","5,865",0.00
October 31 2020,Skagit,WA,Passenger,466,231,697,"91,573","92,270",0.76
October 31 2020,Skagit,WA,Truck,1,0,1,"32,691","32,692",0.00
October 31 2020,Skamania,WA,Passenger,32,20,52,"8,333","8,385",0.62
October 31 2020,Skamania,WA,Truck,0,0,0,"3,997","3,997",0.00
October 31 2020,Snohomish,WA,Truck,0,0,0,"125,346","125,346",0.00
October 31 2020,Snohomish,WA,Passenger,"4,835","1,818","6,653","538,081","544,734",1.22
October 31 2020,Spokane,WA,Passenger,828,522,"1,350","319,904","321,254",0.42
October 31 2020,Spokane,WA,Truck,0,0,0,"100,252","100,252",0.00
October 31 2020,Stevens,WA,Passenger,36,39,75,"30,372","30,447",0.25
October 31 2020,Stevens,WA,Truck,0,0,0,"18,696","18,696",0.00
October 31 2020,Thurston,WA,Passenger,"1,256",763,"2,019","197,489","199,508",1.01
October 31 2020,Thurston,WA,Truck,0,0,0,"56,348","56,348",0.00
October 31 2020,Wahkiakum,WA,Passenger,6,6,12,"3,036","3,048",0.39
October 31 2020,Wahkiakum,WA,Truck,0,0,0,"1,765","1,765",0.00
October 31 2020,Walla Walla,WA,Passenger,86,65,151,"36,033","36,184",0.42
October 31 2020,Walla Walla,WA,Truck,0,0,0,"13,801","13,801",0.00
October 31 2020,Whatcom,WA,Passenger,"1,171",531,"1,702","149,734","151,436",1.12
October 31 2020,Whatcom,WA,Truck,3,0,3,"43,470","43,473",0.01
October 31 2020,Whitman,WA,Truck,0,0,0,"8,489","8,489",0.00
October 31 2020,Whitman,WA,Passenger,50,46,96,"22,010","22,106",0.43
October 31 2020,Yakima,WA,Passenger,158,122,280,"166,932","167,212",0.17
October 31 2020,Yakima,WA,Truck,0,0,0,"60,707","60,707",0.00
November 30 2020,Adams,WA,Passenger,10,6,16,"12,945","12,961",0.12
November 30 2020,Adams,WA,Truck,0,0,0,"5,325","5,325",0.00
November 30 2020,Asotin,WA,Passenger,17,14,31,"12,419","12,450",0.25
November 30 2020,Asotin,WA,Truck,0,0,0,"6,668","6,668",0.00
November 30 2020,Benton,WA,Passenger,426,350,776,"134,839","135,615",0.57
November 30 2020,Benton,WA,Truck,0,0,0,"43,110","43,110",0.00
November 30 2020,Chelan,WA,Passenger,271,83,354,"54,392","54,746",0.65
November 30 2020,Chelan,WA,Truck,0,0,0,"22,782","22,782",0.00
November 30 2020,Clallam,WA,Passenger,262,177,439,"49,883","50,322",0.87
November 30 2020,Clallam,WA,Truck,1,0,1,"21,790","21,791",0.00
November 30 2020,Clark,WA,Truck,0,0,0,"83,249","83,249",0.00
November 30 2020,Clark,WA,Passenger,"2,285","1,139","3,424","318,933","322,357",1.06
November 30 2020,Columbia,WA,Passenger,4,3,7,"2,439","2,446",0.29
November 30 2020,Columbia,WA,Truck,0,0,0,"1,530","1,530",0.00
November 30 2020,Cowlitz,WA,Passenger,170,124,294,"72,034","72,328",0.41
November 30 2020,Cowlitz,WA,Truck,0,0,0,"28,879","28,879",0.00
November 30 2020,Douglas,WA,Truck,0,0,0,"12,455","12,455",0.00
November 30 2020,Douglas,WA,Passenger,82,43,125,"28,138","28,263",0.44
November 30 2020,Ferry,WA,Passenger,8,3,11,"4,348","4,359",0.25
November 30 2020,Ferry,WA,Truck,0,0,0,"3,596","3,596",0.00
November 30 2020,Franklin,WA,Passenger,78,80,158,"61,181","61,339",0.26
November 30 2020,Franklin,WA,Truck,0,0,0,"20,383","20,383",0.00
November 30 2020,Garfield,WA,Passenger,0,1,1,"1,364","1,365",0.07
November 30 2020,Garfield,WA,Truck,0,0,0,996,996,0.00
November 30 2020,Grant,WA,Passenger,78,79,157,"65,779","65,936",0.24
November 30 2020,Grant,WA,Truck,0,0,0,"27,428","27,428",0.00
November 30 2020,Grays Harbor,WA,Truck,0,0,0,"21,133","21,133",0.00
November 30 2020,Grays Harbor,WA,Passenger,122,117,239,"48,565","48,804",0.49
November 30 2020,Island,WA,Passenger,478,287,765,"63,054","63,819",1.20
November 30 2020,Island,WA,Truck,0,0,0,"21,327","21,327",0.00
November 30 2020,Jefferson,WA,Passenger,276,153,429,"24,738","25,167",1.70
November 30 2020,Jefferson,WA,Truck,0,0,0,"9,578","9,578",0.00
November 30 2020,King,WA,Truck,6,1,7,"184,256","184,263",0.00
November 30 2020,King,WA,Passenger,"26,618","8,059","34,677","1,371,913","1,406,590",2.47
November 30 2020,Kitsap,WA,Passenger,"1,521",738,"2,259","179,972","182,231",1.24
November 30 2020,Kitsap,WA,Truck,0,0,0,"54,346","54,346",0.00
November 30 2020,Kittitas,WA,Truck,0,0,0,"14,644","14,644",0.00
November 30 2020,Kittitas,WA,Passenger,126,53,179,"29,751","29,930",0.60
November 30 2020,Klickitat,WA,Passenger,62,42,104,"14,985","15,089",0.69
November 30 2020,Klickitat,WA,Truck,0,0,0,"8,085","8,085",0.00
November 30 2020,Lewis,WA,Passenger,117,117,234,"58,638","58,872",0.40
November 30 2020,Lewis,WA,Truck,0,0,0,"26,560","26,560",0.00
November 30 2020,Lincoln,WA,Passenger,5,11,16,"7,622","7,638",0.21
November 30 2020,Lincoln,WA,Truck,0,0,0,"4,660","4,660",0.00
November 30 2020,Mason,WA,Truck,0,0,0,"20,864","20,864",0.00
November 30 2020,Mason,WA,Passenger,170,132,302,"47,524","47,826",0.63
November 30 2020,Okanogan,WA,Truck,0,0,0,"16,585","16,585",0.00
November 30 2020,Okanogan,WA,Passenger,51,37,88,"25,987","26,075",0.34
November 30 2020,Pacific,WA,Passenger,36,34,70,"15,737","15,807",0.44
November 30 2020,Pacific,WA,Truck,0,0,0,"7,765","7,765",0.00
November 30 2020,Pend Oreille,WA,Passenger,9,4,13,"9,147","9,160",0.14
November 30 2020,Pend Oreille,WA,Truck,0,0,0,"5,720","5,720",0.00
November 30 2020,Pierce,WA,Passenger,"2,761","1,756","4,517","555,393","559,910",0.81
November 30 2020,Pierce,WA,Truck,0,0,0,"144,617","144,617",0.00
November 30 2020,San Juan,WA,Passenger,355,105,460,"14,019","14,479",3.18
November 30 2020,San Juan,WA,Truck,0,0,0,"5,867","5,867",0.00
November 30 2020,Skagit,WA,Passenger,481,235,716,"91,450","92,166",0.78
November 30 2020,Skagit,WA,Truck,1,0,1,"32,725","32,726",0.00
November 30 2020,Skamania,WA,Truck,0,0,0,"4,009","4,009",0.00
November 30 2020,Skamania,WA,Passenger,33,21,54,"8,306","8,360",0.65
November 30 2020,Snohomish,WA,Passenger,"4,960","1,824","6,784","538,289","545,073",1.24
November 30 2020,Snohomish,WA,Truck,0,0,0,"125,502","125,502",0.00
November 30 2020,Spokane,WA,Passenger,859,538,"1,397","320,443","321,840",0.43
November 30 2020,Spokane,WA,Truck,0,0,0,"100,422","100,422",0.00
November 30 2020,Stevens,WA,Passenger,36,39,75,"30,281","30,356",0.25
November 30 2020,Stevens,WA,Truck,0,0,0,"18,672","18,672",0.00
November 30 2020,Thurston,WA,Truck,0,0,0,"56,333","56,333",0.00
November 30 2020,Thurston,WA,Passenger,"1,292",765,"2,057","197,422","199,479",1.03
